网点名称,省份,城市,区,标准化详细地址,完整标准地址,完整地址,经度,纬度
新南山科技北,广东,深圳市,南山区,粤海街道科技路654号大冲新城花园2栋口,广东深圳市南山区粤海街道科技路654号大冲新城花园2栋口,广东深圳市南山区粤海街道科技路654号大冲新城花园2栋口,113.93928,22.541147
新南山科技北,广东,深圳市,南山区,粤海街道深南花园B座,广东深圳市南山区粤海街道深南花园B座,广东深圳市南山区粤海街道深南花园B座,113.944788,22.540954
新南山科技北,广东,深圳市,南山区,松坪山单身公寓A区6栋涵馆公寓420,广东深圳市南山区松坪山单身公寓A区6栋涵馆公寓420,广东深圳市南山区松坪山单身公寓A区6栋涵馆公寓420,113.947799,22.561108
新南山科技北,广东,深圳市,南山区,粤海街道大冲三路88号华润城润玺二期3栋,广东深圳市南山区粤海街道大冲三路88号华润城润玺二期3栋,广东深圳市南山区粤海街道大冲三路88号华润城润玺二期3栋,113.958527,22.547095
新南山科技北,广东,深圳市,南山区,大冲都市花园B栋,广东深圳市南山区大冲都市花园B栋,广东深圳市南山区大冲都市花园B栋,113.544569,22.220603
新南山科技北,广东,深圳市,南山区,沙河街到道华润城三期4栋,广东深圳市南山区沙河街到道华润城三期4栋,广东深圳市南山区沙河街到道华润城三期4栋,113.954441,22.541976
新南山科技北,广东,深圳市,南山区,海王银河科技大厦楼湘味厨房餐厅,广东深圳市南山区海王银河科技大厦楼湘味厨房餐厅,广东深圳市南山区海王银河科技大厦楼湘味厨房餐厅,113.941597,22.540648
新南山科技北,广东,深圳市,南山区,科技园51大厦,广东深圳市南山区科技园51大厦,广东深圳市南山区科技园51大厦,113.94604,22.54461
新南山科技北,广东,深圳市,南山区,粤海街道科兴科学园D2栋腾讯邮件中,广东深圳市南山区粤海街道科兴科学园D2栋腾讯邮件中,广东深圳市南山区粤海街道科兴科学园D2栋腾讯邮件中,113.934576,22.540487
新南山科技北,广东,深圳市,南山区,大冲商务中心b座楼,广东深圳市南山区大冲商务中心b座楼,广东深圳市南山区大冲商务中心b座楼,113.864069,22.555496
新南山科技北,广东,深圳市,南山区,圳南山华润城润府一期2栋一单元,广东深圳市南山区圳南山华润城润府一期2栋一单元,广东深圳市南山区圳南山华润城润府一期2栋一单元,113.954898,22.546563
新南山科技北,广东,深圳市,南山区,南山区粤海街道铜鼓路20号大冲城市花园7栋,广东深圳市南山区粤海街道铜鼓路20号大冲城市花园7栋,广东深圳市南山区粤海街道铜鼓路20号大冲城市花园7栋,113.957575,22.544055
新南山科技北,广东,深圳市,南山区,南山区南海大道北4052号晶品居-B栋B,广东深圳市南山区南海大道北4052号晶品居-B栋B,广东深圳市南山区南海大道北4052号晶品居-B栋B,113.933403,22.544802
新南山科技北,广东,深圳市,南山区,西丽街道松坪山郎丰路9号松坪山科苑新区17栋号,广东深圳市南山区西丽街道松坪山郎丰路9号松坪山科苑新区17栋号,广东深圳市南山区西丽街道松坪山郎丰路9号松坪山科苑新区17栋号,113.946484,22.555036
新南山科技北,广东,深圳市,南山区,粤海街道英伦名苑二期8栋,广东深圳市南山区粤海街道英伦名苑二期8栋,广东深圳市南山区粤海街道英伦名苑二期8栋,113.957215,22.547528
新南山科技北,广东,深圳市,南山区,粤海街道麻岭社区深南大道9966号威盛科技大厦楼,广东深圳市南山区粤海街道麻岭社区深南大道9966号威盛科技大厦楼,广东深圳市南山区粤海街道麻岭社区深南大道9966号威盛科技大厦楼,113.939974,22.540578
新南山科技北,广东,深圳市,南山区,南山区粤海街道科技中二路麻雀岭工业区M3栋楼,广东深圳市南山区粤海街道科技中二路麻雀岭工业区M3栋楼,广东深圳市南山区粤海街道科技中二路麻雀岭工业区M3栋楼,113.939069,22.541407
新南山科技北,广东,深圳市,南山区,豪方现代豪园3-9C,广东深圳市南山区豪方现代豪园3-9C,广东深圳市南山区豪方现代豪园3-9C,113.935056,22.545401
新南山科技北,广东,深圳市,南山区,科技园中区科苑路15号科兴科学园B栋,广东深圳市南山区科技园中区科苑路15号科兴科学园B栋,广东深圳市南山区科技园中区科苑路15号科兴科学园B栋,113.944502,22.548952
新南山科技北,广东,深圳市,南山区,科技园科兴路11号深南花园A座,广东深圳市南山区科技园科兴路11号深南花园A座,广东深圳市南山区科技园科兴路11号深南花园A座,113.944674,22.541487
新南山科技北,广东,深圳市,南山区,润玺一期3栋,广东深圳市南山区润玺一期3栋,广东深圳市南山区润玺一期3栋,114.380835,22.711766
新南山科技北,广东,深圳市,南山区,松坪山三期东区1栋,广东深圳市南山区松坪山三期东区1栋,广东深圳市南山区松坪山三期东区1栋,113.950456,22.558023
新南山科技北,广东,深圳市,南山区,大冲六路华润城润玺1期花园3栋,广东深圳市南山区大冲六路华润城润玺1期花园3栋,广东深圳市南山区大冲六路华润城润玺1期花园3栋,113.958634,22.545629
新南山科技北,广东,深圳市,南山区,粤海街道大冲商务中心C座,广东深圳市南山区粤海街道大冲商务中心C座,广东深圳市南山区粤海街道大冲商务中心C座,113.944859,22.528137
新南山科技北,广东,深圳市,南山区,大冲城市花园4B栋,广东深圳市南山区大冲城市花园4B栋,广东深圳市南山区大冲城市花园4B栋,113.930478,22.533191
新南山科技北,广东,深圳市,南山区,讯美科技广场7号楼中盈菁英公寓,广东深圳市南山区讯美科技广场7号楼中盈菁英公寓,广东深圳市南山区讯美科技广场7号楼中盈菁英公寓,113.947156,22.54653
新南山科技北,广东,深圳市,南山区,科技园讯美广场高新中亚朵S酒店,广东深圳市南山区科技园讯美广场高新中亚朵S酒店,广东深圳市南山区科技园讯美广场高新中亚朵S酒店,113.94604,22.54461
新南山科技北,广东,深圳市,南山区,科苑北路科兴科学园A4栋楼,广东深圳市南山区科苑北路科兴科学园A4栋楼,广东深圳市南山区科苑北路科兴科学园A4栋楼,113.94338,22.549217
新南山科技北,广东,深圳市,南山区,科发路大冲都市花园E栋,广东深圳市南山区科发路大冲都市花园E栋,广东深圳市南山区科发路大冲都市花园E栋,113.95337,22.54264
新南山科技北,广东,深圳市,南山区,铜鼓路与文华路交叉口东南角华润城润府3期3栋,广东深圳市南山区铜鼓路与文华路交叉口东南角华润城润府3期3栋,广东深圳市南山区铜鼓路与文华路交叉口东南角华润城润府3期3栋,113.954488,22.545323
新南山科技北,广东,深圳市,南山区,粤海街道大冲三路华润城润玺二期花园3栋,广东深圳市南山区粤海街道大冲三路华润城润玺二期花园3栋,广东深圳市南山区粤海街道大冲三路华润城润玺二期花园3栋,113.958388,22.546721
新南山科技北,广东,深圳市,南山区,粤海街道豪方现代豪园2栋,广东深圳市南山区粤海街道豪方现代豪园2栋,广东深圳市南山区粤海街道豪方现代豪园2栋,113.926347,22.528421
新南山科技北,广东,深圳市,南山区,南山区粤海街道科苑路15号科兴科学园一期B座楼,广东深圳市南山区粤海街道科苑路15号科兴科学园一期B座楼,广东深圳市南山区粤海街道科苑路15号科兴科学园一期B座楼,113.944973,22.548669
新南山科技北,广东,深圳市,南山区,华润城润府三期1A,广东深圳市南山区华润城润府三期1A,广东深圳市南山区华润城润府三期1A,113.954898,22.546563
新南山科技北,广东,深圳市,南山区,深南大道9668号万象天地北京银行,广东深圳市南山区深南大道9668号万象天地北京银行,广东深圳市南山区深南大道9668号万象天地北京银行,113.955965,22.541587
新南山科技北,广东,深圳市,南山区,松坪山朗丰路科苑新区19栋,广东深圳市南山区松坪山朗丰路科苑新区19栋,广东深圳市南山区松坪山朗丰路科苑新区19栋,113.946919,22.555517
新南山科技北,广东,深圳市,南山区,粤海街道中盈菁英公寓楼,广东深圳市南山区粤海街道中盈菁英公寓楼,广东深圳市南山区粤海街道中盈菁英公寓楼,113.944859,22.528137
新南山科技北,广东,深圳市,南山区,科苑北路共享大厦B座室门口,广东深圳市南山区科苑北路共享大厦B座室门口,广东深圳市南山区科苑北路共享大厦B座室门口,113.946382,22.560639
新南山科技北,广东,深圳市,南山区,科文路3号麻雀岭工业区M-10栋办公楼F,广东深圳市南山区科文路3号麻雀岭工业区M-10栋办公楼F,广东深圳市南山区科文路3号麻雀岭工业区M-10栋办公楼F,113.940774,22.541824
新南山科技北,广东,深圳市,南山区,粤海街道凯丽花园13栋,广东深圳市南山区粤海街道凯丽花园13栋,广东深圳市南山区粤海街道凯丽花园13栋,113.938775,22.543864
新南山科技北,广东,深圳市,南山区,华润城润玺二期一栋,广东深圳市南山区华润城润玺二期一栋,广东深圳市南山区华润城润玺二期一栋,113.958575,22.546552
新南山科技北,广东,深圳市,南山区,科技路朗景园B,广东深圳市南山区科技路朗景园B,广东深圳市南山区科技路朗景园B,113.950558,22.540989
新南山科技北,广东,深圳市,南山区,南山区粤海街道科兴科学园A4栋,广东深圳市南山区粤海街道科兴科学园A4栋,广东深圳市南山区粤海街道科兴科学园A4栋,113.943501,22.548997
新南山科技北,广东,深圳市,南山区,西丽街道松坪村三期1B栋外丰巢快递柜,广东深圳市南山区西丽街道松坪村三期1B栋外丰巢快递柜,广东深圳市南山区西丽街道松坪村三期1B栋外丰巢快递柜,113.955878,22.559457
新南山科技北,广东,深圳市,南山区,粤海街道朗景园,广东深圳市南山区粤海街道朗景园,广东深圳市南山区粤海街道朗景园,113.950558,22.540989
新南山科技北,广东,深圳市,南山区,深圳市南山区华润润府1期1号楼华润润府1期1号楼栋,广东深圳市南山区深圳市南山区华润润府1期1号楼华润润府1期1号楼栋,广东深圳市南山区深圳市南山区华润润府1期1号楼华润润府1期1号楼栋,113.955109,22.548754
新南山科技北,广东,深圳市,南山区,粤海街道琼宇路7号桑达苑,广东深圳市南山区粤海街道琼宇路7号桑达苑,广东深圳市南山区粤海街道琼宇路7号桑达苑,113.947248,22.550082
新南山科技北,广东,深圳市,南山区,西丽街道松坪山社区单身公寓B区20栋,广东深圳市南山区西丽街道松坪山社区单身公寓B区20栋,广东深圳市南山区西丽街道松坪山社区单身公寓B区20栋,113.948838,22.560235
新南山科技北,广东,深圳市,南山区,粤海街道科苑路15号科兴科学园一期9栋,广东深圳市南山区粤海街道科苑路15号科兴科学园一期9栋,广东深圳市南山区粤海街道科苑路15号科兴科学园一期9栋,113.944973,22.548669
新南山科技北,广东,深圳市,南山区,南华润城润府一期三栋,广东深圳市南山区南华润城润府一期三栋,广东深圳市南山区南华润城润府一期三栋,113.955109,22.548754
新南山科技北,广东,深圳市,南山区,粤海街道科苑学里2栋,广东深圳市南山区粤海街道科苑学里2栋,广东深圳市南山区粤海街道科苑学里2栋,113.952061,22.550147
新南山科技北,广东,深圳市,南山区,软件园一期5栋,广东深圳市南山区软件园一期5栋,广东深圳市南山区软件园一期5栋,113.940792,22.544585
新南山科技北,广东,深圳市,南山区,大冲都市花园B栋粤海街道大冲都市花园一栋B座,广东深圳市南山区大冲都市花园B栋粤海街道大冲都市花园一栋B座,广东深圳市南山区大冲都市花园B栋粤海街道大冲都市花园一栋B座,113.944859,22.528137
